id	time	ID_c	ID_o	natural	familiar	alternativa
vsl54mg2sujibeukds73gec163	1636301398.29	<id:c2>	<id:o2>	4	3	Cuanto más se enfatiza la beligerancia contra Vox, más recupera este el pulso político
vsl54mg2sujibeukds73gec163	1636301487.078	<id:c5>	<id:o5>	5	2	De la situación del volcán,lo que más nos preocupa son las personas.
vsl54mg2sujibeukds73gec163	1636301523.4961	<id:c7>	<id:o7>	7	1	NA
vsl54mg2sujibeukds73gec163	1636301623.3272	<id:c9>	<id:o9>	5	2	Por todos estos motivos,he decidido colaborar en esta iniciativa
j866jaeg8pcl2qfm28iffn0os0	1636302205.0589	<id:c12>	<id:o12>	7	1	NA
j866jaeg8pcl2qfm28iffn0os0	1636302267.5523	<id:c8>	<id:o8>	6	1	NA
j866jaeg8pcl2qfm28iffn0os0	1636302310.0391	<id:c6>	<id:o6>	6	1	NA
j866jaeg8pcl2qfm28iffn0os0	1636302336.2354	<id:c7>	<id:o7>	7	1	NA
j866jaeg8pcl2qfm28iffn0os0	1636302463.949	<id:c3>	<id:o3>	2	3	Cuanto más se acerca un programa al prime time, más tiende a cruzar la línea del infoespectáculo.
j866jaeg8pcl2qfm28iffn0os0	1636302497.7086	<id:c2>	<id:o2>	1	4	NA
j866jaeg8pcl2qfm28iffn0os0	1636302550.4082	<id:c5>	<id:o5>	4	3	De la situación del volcán, lo que más nos precupa son las personas.
j866jaeg8pcl2qfm28iffn0os0	1636302608.6542	<id:c9>	<id:o9>	3	3	Por todos estos motivos, he decidido colaborar en esta iniciativa.
j866jaeg8pcl2qfm28iffn0os0	1636302672.8678	<id:c11>	<id:o11>	3	3	Estoy deseando verle la carita dentro de unas semanas y saber que está sana.
j866jaeg8pcl2qfm28iffn0os0	1636302701.6731	<id:c4>	<id:o4>	7	1	NA
j866jaeg8pcl2qfm28iffn0os0	1636302758.5596	<id:c10>	<id:o10>	3	3	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible.
j866jaeg8pcl2qfm28iffn0os0	1636302831.9288	<id:c1>	<id:o1>	2	4	Cuantos más hombres amaba, menos tiempo tenia para admirarlos.
99ljed1vj04rn4uarm2ih5aij5	1636303477.3367	<id:c10>	<id:o10>	6	2	Intentar hacer
99ljed1vj04rn4uarm2ih5aij5	1636303531.2955	<id:c5>	<id:o5>	7	1	NA
99ljed1vj04rn4uarm2ih5aij5	1636303577.7047	<id:c7>	<id:o7>	5	2	El que más 
99ljed1vj04rn4uarm2ih5aij5	1636303606.4969	<id:c8>	<id:o8>	7	1	NA
99ljed1vj04rn4uarm2ih5aij5	1636303636.4033	<id:c4>	<id:o4>	7	1	NA
99ljed1vj04rn4uarm2ih5aij5	1636303670.7494	<id:c11>	<id:o11>	5	2	Deseando verle 
99ljed1vj04rn4uarm2ih5aij5	1636303699.6016	<id:c9>	<id:o9>	5	2	Decidido colaborar 
99ljed1vj04rn4uarm2ih5aij5	1636303773.0871	<id:c3>	<id:o3>	4	3	Cuanto más se acerca un programa 
99ljed1vj04rn4uarm2ih5aij5	1636303825.2614	<id:c2>	<id:o2>	1	4	NA
99ljed1vj04rn4uarm2ih5aij5	1636304611.251	<id:c6>	<id:o6>	6	2	Es quien 
99ljed1vj04rn4uarm2ih5aij5	1636304646.2282	<id:c1>	<id:o1>	4	3	Cuantos más 
99ljed1vj04rn4uarm2ih5aij5	1636304664.7991	<id:c12>	<id:o12>	7	1	NA
vop3gnhm5o8bbs0mhemvtc7dc3	1636306502.288	<id:c12>	<id:o12>	7	1	NA
vop3gnhm5o8bbs0mhemvtc7dc3	1636306511.3002	<id:c4>	<id:o4>	7	1	NA
vop3gnhm5o8bbs0mhemvtc7dc3	1636306528.7903	<id:c10>	<id:o10>	4	2	NA
vop3gnhm5o8bbs0mhemvtc7dc3	1636306539.2486	<id:c8>	<id:o8>	7	1	NA
vop3gnhm5o8bbs0mhemvtc7dc3	1636306555.4732	<id:c1>	<id:o1>	5	2	NA
vop3gnhm5o8bbs0mhemvtc7dc3	1636306565.8085	<id:c5>	<id:o5>	5	2	NA
vop3gnhm5o8bbs0mhemvtc7dc3	1636306578.3152	<id:c9>	<id:o9>	4	3	NA
vop3gnhm5o8bbs0mhemvtc7dc3	1636306593.5673	<id:c11>	<id:o11>	6	1	NA
vop3gnhm5o8bbs0mhemvtc7dc3	1636306600.3772	<id:c6>	<id:o6>	7	1	NA
vop3gnhm5o8bbs0mhemvtc7dc3	1636306617.2719	<id:c3>	<id:o3>	5	2	NA
vop3gnhm5o8bbs0mhemvtc7dc3	1636306637.0096	<id:c7>	<id:o7>	4	3	NA
vop3gnhm5o8bbs0mhemvtc7dc3	1636306652.422	<id:c2>	<id:o2>	5	2	NA
7693ua7m1jnkimt2h77u5m86b0	1636388872.0817	<id:c11>	<id:o11>	7	2	NA
7693ua7m1jnkimt2h77u5m86b0	1636388906.1709	<id:c8>	<id:o8>	6	1	NA
7693ua7m1jnkimt2h77u5m86b0	1636388946.5882	<id:c6>	<id:o6>	6	1	NA
7693ua7m1jnkimt2h77u5m86b0	1636389136.9982	<id:c2>	<id:o2>	2	4	Cuanto más se enfatiza la beligerancia hacia Vox, más recuperan su pulso político.
7693ua7m1jnkimt2h77u5m86b0	1636389232.2181	<id:c5>	<id:o5>	5	2	Se la situación provocada por el volcán, lo que más me preocupa es cómo afecta a las personas.
7693ua7m1jnkimt2h77u5m86b0	1636389266.8832	<id:c10>	<id:o10>	7	1	NA
7693ua7m1jnkimt2h77u5m86b0	1636389298.9789	<id:c3>	<id:o3>	4	3	NA
7693ua7m1jnkimt2h77u5m86b0	1636389327.7572	<id:c12>	<id:o12>	7	1	NA
7693ua7m1jnkimt2h77u5m86b0	1636389365.981	<id:c9>	<id:o9>	4	2	NA
7693ua7m1jnkimt2h77u5m86b0	1636389400.4286	<id:c4>	<id:o4>	6	1	NA
7693ua7m1jnkimt2h77u5m86b0	1636389447.4637	<id:c1>	<id:o1>	4	3	NA
7693ua7m1jnkimt2h77u5m86b0	1636389523.1833	<id:c7>	<id:o7>	3	3	...es el que más las necesita.
a66osiiofl4g4gc9595th382m5	1636391156.5565	<id:c12>	<id:o12>	7	1	NA
a66osiiofl4g4gc9595th382m5	1636391173.9238	<id:c5>	<id:o5>	3	2	NA
a66osiiofl4g4gc9595th382m5	1636391190.0014	<id:c10>	<id:o10>	7	1	NA
a66osiiofl4g4gc9595th382m5	1636391209.2073	<id:c6>	<id:o6>	7	1	NA
a66osiiofl4g4gc9595th382m5	1636391241.6786	<id:c9>	<id:o9>	4	3	NA
a66osiiofl4g4gc9595th382m5	1636391260.7512	<id:c3>	<id:o3>	4	2	NA
a66osiiofl4g4gc9595th382m5	1636391274.8102	<id:c8>	<id:o8>	7	1	NA
a66osiiofl4g4gc9595th382m5	1636391292.2051	<id:c2>	<id:o2>	5	2	NA
a66osiiofl4g4gc9595th382m5	1636391310.1236	<id:c11>	<id:o11>	7	1	NA
a66osiiofl4g4gc9595th382m5	1636391323.1394	<id:c1>	<id:o1>	7	2	NA
a66osiiofl4g4gc9595th382m5	1636391340.0857	<id:c7>	<id:o7>	7	1	NA
a66osiiofl4g4gc9595th382m5	1636391350.9391	<id:c4>	<id:o4>	7	1	NA
3thve7cs4j4qvr59graqq2hv97	1636808562.9039	<id:c3>	<id:o3>	5	2	Cuanto más se acerca un programa al prime time, más tiende a cruzarse la línea roja del infoespectáculo
3thve7cs4j4qvr59graqq2hv97	1636808579.1966	<id:c6>	<id:o6>	7	1	NA
3thve7cs4j4qvr59graqq2hv97	1636808594.5915	<id:c5>	<id:o5>	6	1	NA
3thve7cs4j4qvr59graqq2hv97	1636808608.4034	<id:c9>	<id:o9>	7	1	NA
3thve7cs4j4qvr59graqq2hv97	1636808643.9722	<id:c7>	<id:o7>	2	3	En cuanto a las ayudas, está claro que el que no tiene recursos es el que más las necesita
3thve7cs4j4qvr59graqq2hv97	1636808662.7939	<id:c10>	<id:o10>	2	3	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible
3thve7cs4j4qvr59graqq2hv97	1636808684.295	<id:c11>	<id:o11>	2	2	Estoy deseando verle la carita dentro de unas semanas y saber que está sana
3thve7cs4j4qvr59graqq2hv97	1636808694.0502	<id:c4>	<id:o4>	7	1	NA
3thve7cs4j4qvr59graqq2hv97	1636808703.8483	<id:c12>	<id:o12>	7	1	NA
3thve7cs4j4qvr59graqq2hv97	1636808713.452	<id:c8>	<id:o8>	7	1	NA
3thve7cs4j4qvr59graqq2hv97	1636808854.6503	<id:c1>	<id:o1>	6	1	Tal vez diría: Cuantos más hombres amaba, menos tiempo tenía para admirarlos
3thve7cs4j4qvr59graqq2hv97	1636808890.1974	<id:c2>	<id:o2>	1	4	NA
qab7kpor6pjih5c0b8v89r0s47	1636811370.6653	<id:c8>	<id:o8>	7	1	NA
qab7kpor6pjih5c0b8v89r0s47	1636811492.9262	<id:c2>	<id:o2>	1	4	Cuanto más se enfatiza la beligerancia ante Vox, más recupera Vox pulso político.
qab7kpor6pjih5c0b8v89r0s47	1636811518.1222	<id:c4>	<id:o4>	7	1	NA
qab7kpor6pjih5c0b8v89r0s47	1636811569.7548	<id:c11>	<id:o11>	4	2	Estoy deseando verle la carita dentro de unas semanas y saber que está sana
qab7kpor6pjih5c0b8v89r0s47	1636811587.9134	<id:c6>	<id:o6>	7	1	NA
qab7kpor6pjih5c0b8v89r0s47	1636811659.3169	<id:c5>	<id:o5>	5	2	De la situación del volcán, lo que más nos preocupa son las personas.
qab7kpor6pjih5c0b8v89r0s47	1636811707.82	<id:c9>	<id:o9>	2	2	Por todos estos motivos, he decidido colaborar en esta iniciativa.
qab7kpor6pjih5c0b8v89r0s47	1636811776.5127	<id:c7>	<id:o7>	4	2	En cuanto a las ayudas, está claro que el que no tiene recursos es el que más las necesita
qab7kpor6pjih5c0b8v89r0s47	1636811837.3118	<id:c10>	<id:o10>	4	2	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible.
qab7kpor6pjih5c0b8v89r0s47	1636811885.3129	<id:c1>	<id:o1>	6	2	Cuanto más hombres amaba, menos tiempo tenía para admirarlos.
qab7kpor6pjih5c0b8v89r0s47	1636811898.8077	<id:c12>	<id:o12>	7	1	NA
qab7kpor6pjih5c0b8v89r0s47	1636812021.5061	<id:c3>	<id:o3>	4	2	Cuanto más se acerca un programa al prime time, más tiende a cruzar la línea roja del infoespectáculo
3ugt4b6an2489a0jq5l3j5m9n2	1635342155.655	<id:c16>	<id:o16>	5	2	Cuanto peor le van las cosas al Madrid, mejor le van al Atlético
3ugt4b6an2489a0jq5l3j5m9n2	1635342177.5606	<id:c19>	<id:o19>	7	1	NA
3ugt4b6an2489a0jq5l3j5m9n2	1635342209.3549	<id:c21>	<id:o21>	6	1	NA
3ugt4b6an2489a0jq5l3j5m9n2	1635342224.7156	<id:c17>	<id:o17>	7	1	NA
3ugt4b6an2489a0jq5l3j5m9n2	1635342280.9913	<id:c18>	<id:o18>	5	2	Mi abuelo es el que mejor puede explicarte cómo se hacía antiguamente 
3ugt4b6an2489a0jq5l3j5m9n2	1635342315.1321	<id:c23>	<id:o23>	7	1	NA
3ugt4b6an2489a0jq5l3j5m9n2	1635342334.7056	<id:c15>	<id:o15>	4	3	NA
3ugt4b6an2489a0jq5l3j5m9n2	1635342353.9701	<id:c13>	<id:o13>	6	2	NA
3ugt4b6an2489a0jq5l3j5m9n2	1635342403.7585	<id:c22>	<id:o22>	2	3	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible
3ugt4b6an2489a0jq5l3j5m9n2	1635342475.4389	<id:c14>	<id:o14>	3	2	Cuanto más se enfatiza la beligerancia ante vox, mayor pulso político recupera 
3ugt4b6an2489a0jq5l3j5m9n2	1635342534.7514	<id:c24>	<id:o24>	5	2	Lo que tu necesitas es alguien que te haga reír y te trate bien 
3ugt4b6an2489a0jq5l3j5m9n2	1635342567.9637	<id:c20>	<id:o20>	6	2	Cuando tu hijo tiene un problema de salud, el dinero es lo que menos te importa
7ib4pbhkp3tt22cvhcsj59bdp1	1635343396.7249	<id:c18>	<id:o18>	7	1	NA
7ib4pbhkp3tt22cvhcsj59bdp1	1635343405.8523	<id:c13>	<id:o13>	7	1	NA
7ib4pbhkp3tt22cvhcsj59bdp1	1635343417.0719	<id:c23>	<id:o23>	7	1	NA
7ib4pbhkp3tt22cvhcsj59bdp1	1635343435.7665	<id:c15>	<id:o15>	7	2	NA
7ib4pbhkp3tt22cvhcsj59bdp1	1635343443.8538	<id:c20>	<id:o20>	7	1	NA
7ib4pbhkp3tt22cvhcsj59bdp1	1635343464.9723	<id:c14>	<id:o14>	4	3	NA
7ib4pbhkp3tt22cvhcsj59bdp1	1635343474.4739	<id:c19>	<id:o19>	7	1	NA
7ib4pbhkp3tt22cvhcsj59bdp1	1635343482.1533	<id:c21>	<id:o21>	7	1	NA
7ib4pbhkp3tt22cvhcsj59bdp1	1635343489.5202	<id:c22>	<id:o22>	7	1	NA
7ib4pbhkp3tt22cvhcsj59bdp1	1635343508.5853	<id:c16>	<id:o16>	5	2	NA
7ib4pbhkp3tt22cvhcsj59bdp1	1635343515.2026	<id:c24>	<id:o24>	7	1	NA
7ib4pbhkp3tt22cvhcsj59bdp1	1635343522.5579	<id:c17>	<id:o17>	7	1	NA
c7gubd8mbqnekash8387do1271	1635344431.4457	<id:c21>	<id:o21>	7	1	NA
c7gubd8mbqnekash8387do1271	1635344464.4551	<id:c15>	<id:o15>	6	1	A la linea?
c7gubd8mbqnekash8387do1271	1635344494.5551	<id:c22>	<id:o22>	4	2	Sin el “de”
c7gubd8mbqnekash8387do1271	1635344512.5646	<id:c24>	<id:o24>	6	1	Y que te trate
c7gubd8mbqnekash8387do1271	1635344533.6082	<id:c17>	<id:o17>	6	1	NA
c7gubd8mbqnekash8387do1271	1635344566.9712	<id:c14>	<id:o14>	7	1	Como / tanto
c7gubd8mbqnekash8387do1271	1635344592.181	<id:c23>	<id:o23>	7	1	Si esta sana
c7gubd8mbqnekash8387do1271	1635344612.3265	<id:c16>	<id:o16>	3	4	NA
c7gubd8mbqnekash8387do1271	1635344630.1611	<id:c20>	<id:o20>	6	1	Sin el te
c7gubd8mbqnekash8387do1271	1635344656.0642	<id:c19>	<id:o19>	4	1	NA
c7gubd8mbqnekash8387do1271	1635344671.1324	<id:c13>	<id:o13>	7	1	NA
c7gubd8mbqnekash8387do1271	1635344705.0324	<id:c18>	<id:o18>	7	2	Es el mejor que podria explicar
csqomnlgrocfcgo7l3at4pm6m1	1635347166.347	<id:c15>	<id:o15>	6	2	Cuando un programa más se acerca
csqomnlgrocfcgo7l3at4pm6m1	1635347219.5076	<id:c23>	<id:o23>	6	2	NA
csqomnlgrocfcgo7l3at4pm6m1	1635347270.4276	<id:c18>	<id:o18>	5	2	Mi abuelo es el que mejor puede
csqomnlgrocfcgo7l3at4pm6m1	1635347309.0034	<id:c19>	<id:o19>	7	1	NA
csqomnlgrocfcgo7l3at4pm6m1	1635347353.4555	<id:c16>	<id:o16>	6	1	NA
csqomnlgrocfcgo7l3at4pm6m1	1635347386.5087	<id:c17>	<id:o17>	6	1	NA
csqomnlgrocfcgo7l3at4pm6m1	1635347413.6701	<id:c22>	<id:o22>	5	2	Vamos a intentar hacer
csqomnlgrocfcgo7l3at4pm6m1	1635347442.5389	<id:c24>	<id:o24>	5	2	Te haga reir
csqomnlgrocfcgo7l3at4pm6m1	1635347484.5977001	<id:c20>	<id:o20>	5	2	El dinero es lo que menos te
csqomnlgrocfcgo7l3at4pm6m1	1635347611.6299	<id:c14>	<id:o14>	5	2	NA
csqomnlgrocfcgo7l3at4pm6m1	1635347641.987	<id:c21>	<id:o21>	1	1	NA
csqomnlgrocfcgo7l3at4pm6m1	1635347686.2986	<id:c13>	<id:o13>	7	1	NA
8gvg8boeakcuqtjkpn2pt5aro2	1635356456.7464	<id:c23>	<id:o23>	7	1	NA
8gvg8boeakcuqtjkpn2pt5aro2	1635356518.7949	<id:c19>	<id:o19>	7	1	NA
8gvg8boeakcuqtjkpn2pt5aro2	1635356557.9629	<id:c20>	<id:o20>	5	2	NA
8gvg8boeakcuqtjkpn2pt5aro2	1635356582.1984	<id:c17>	<id:o17>	7	1	NA
8gvg8boeakcuqtjkpn2pt5aro2	1635356652.407	<id:c14>	<id:o14>	3	3	NA
8gvg8boeakcuqtjkpn2pt5aro2	1635356685.3524	<id:c24>	<id:o24>	4	2	NA
8gvg8boeakcuqtjkpn2pt5aro2	1635356720.8708	<id:c16>	<id:o16>	5	2	NA
8gvg8boeakcuqtjkpn2pt5aro2	1635356743.4718	<id:c21>	<id:o21>	7	1	NA
8gvg8boeakcuqtjkpn2pt5aro2	1635356780.9134	<id:c15>	<id:o15>	6	2	NA
8gvg8boeakcuqtjkpn2pt5aro2	1635356821.4084	<id:c13>	<id:o13>	7	1	NA
8gvg8boeakcuqtjkpn2pt5aro2	1635356849.7972	<id:c22>	<id:o22>	3	2	NA
8gvg8boeakcuqtjkpn2pt5aro2	1635356881.0094	<id:c18>	<id:o18>	5	2	NA
obces47q2ta98d652r0eqbjq13	1635358412.1125	<id:c16>	<id:o16>	2	3	Cuanto peor le van las cosas al Madrid, mejor le van al Atlético 
obces47q2ta98d652r0eqbjq13	1635358424.9367	<id:c21>	<id:o21>	7	1	NA
obces47q2ta98d652r0eqbjq13	1635358474.6836	<id:c19>	<id:o19>	6	1	NA
obces47q2ta98d652r0eqbjq13	1635358536.5598	<id:c14>	<id:o14>	3	2	NA
obces47q2ta98d652r0eqbjq13	1635358549.1446	<id:c23>	<id:o23>	6	1	NA
obces47q2ta98d652r0eqbjq13	1635358561.562	<id:c18>	<id:o18>	6	1	NA
obces47q2ta98d652r0eqbjq13	1635358645.4643	<id:c15>	<id:o15>	5	2	Cuanto más se acerca un programa al prime time.. 
obces47q2ta98d652r0eqbjq13	1635358691.715	<id:c24>	<id:o24>	5	2	Lo que tú necesitas es alguien que te haga reír... 
obces47q2ta98d652r0eqbjq13	1635358710.5344	<id:c22>	<id:o22>	6	2	"Sobra el ""de"" "
obces47q2ta98d652r0eqbjq13	1635358719.0563	<id:c17>	<id:o17>	7	1	NA
obces47q2ta98d652r0eqbjq13	1635358729.2986	<id:c13>	<id:o13>	7	1	NA
obces47q2ta98d652r0eqbjq13	1635358745.4272	<id:c20>	<id:o20>	5	2	NA
tjh7mreq9tjhnlpfsn93gf75h0	1635360948.4267	<id:c24>	<id:o24>	1	3	NA
tjh7mreq9tjhnlpfsn93gf75h0	1635360974.4952	<id:c21>	<id:o21>	5	2	NA
tjh7mreq9tjhnlpfsn93gf75h0	1635360994.4593	<id:c19>	<id:o19>	4	2	NA
tjh7mreq9tjhnlpfsn93gf75h0	1635361010.4976	<id:c22>	<id:o22>	3	2	NA
tjh7mreq9tjhnlpfsn93gf75h0	1635361035.5019	<id:c23>	<id:o23>	6	2	NA
tjh7mreq9tjhnlpfsn93gf75h0	1635361057.6367	<id:c15>	<id:o15>	5	2	NA
tjh7mreq9tjhnlpfsn93gf75h0	1635361075.3442	<id:c17>	<id:o17>	5	2	NA
tjh7mreq9tjhnlpfsn93gf75h0	1635361088.9544	<id:c16>	<id:o16>	5	2	NA
tjh7mreq9tjhnlpfsn93gf75h0	1635361109.422	<id:c13>	<id:o13>	5	2	NA
tjh7mreq9tjhnlpfsn93gf75h0	1635361127.8072	<id:c20>	<id:o20>	6	1	NA
tjh7mreq9tjhnlpfsn93gf75h0	1635361144.3853	<id:c18>	<id:o18>	4	2	NA
tjh7mreq9tjhnlpfsn93gf75h0	1635361155.9007	<id:c14>	<id:o14>	4	3	NA
ki8v2dcd1jhglb2s6h9es2rss7	1635364529.2071	<id:c22>	<id:o22>	1	3	NA
ki8v2dcd1jhglb2s6h9es2rss7	1635364564.648	<id:c17>	<id:o17>	7	1	NA
ki8v2dcd1jhglb2s6h9es2rss7	1635364596.0123	<id:c18>	<id:o18>	3	2	NA
ki8v2dcd1jhglb2s6h9es2rss7	1635364632.133	<id:c13>	<id:o13>	5	2	NA
ki8v2dcd1jhglb2s6h9es2rss7	1635364660.3149	<id:c16>	<id:o16>	3	3	NA
ki8v2dcd1jhglb2s6h9es2rss7	1635364689.3789	<id:c21>	<id:o21>	6	1	NA
ki8v2dcd1jhglb2s6h9es2rss7	1635364717.7844	<id:c15>	<id:o15>	1	4	NA
ki8v2dcd1jhglb2s6h9es2rss7	1635364756.5628	<id:c19>	<id:o19>	2	2	NA
ki8v2dcd1jhglb2s6h9es2rss7	1635364790.3107	<id:c20>	<id:o20>	3	3	NA
ki8v2dcd1jhglb2s6h9es2rss7	1635364822.9293	<id:c23>	<id:o23>	7	1	NA
ki8v2dcd1jhglb2s6h9es2rss7	1635364845.4453	<id:c24>	<id:o24>	1	2	NA
ki8v2dcd1jhglb2s6h9es2rss7	1635364888.4581	<id:c14>	<id:o14>	1	4	NA
13rnp8g5jqvf13q9b5ibd1hvi0	1635398410.6284	<id:c18>	<id:o18>	1	2	NA
13rnp8g5jqvf13q9b5ibd1hvi0	1635398431.8698	<id:c16>	<id:o16>	2	2	NA
13rnp8g5jqvf13q9b5ibd1hvi0	1635398457.4829	<id:c21>	<id:o21>	6	2	NA
13rnp8g5jqvf13q9b5ibd1hvi0	1635398476.5129	<id:c13>	<id:o13>	6	1	NA
13rnp8g5jqvf13q9b5ibd1hvi0	1635398493.5908	<id:c24>	<id:o24>	2	2	NA
13rnp8g5jqvf13q9b5ibd1hvi0	1635398520.9147	<id:c17>	<id:o17>	3	2	NA
13rnp8g5jqvf13q9b5ibd1hvi0	1635398538.7133	<id:c15>	<id:o15>	1	2	NA
13rnp8g5jqvf13q9b5ibd1hvi0	1635398556.0582	<id:c14>	<id:o14>	1	3	NA
13rnp8g5jqvf13q9b5ibd1hvi0	1635398571.9772	<id:c19>	<id:o19>	4	2	NA
13rnp8g5jqvf13q9b5ibd1hvi0	1635398587.063	<id:c22>	<id:o22>	1	2	NA
13rnp8g5jqvf13q9b5ibd1hvi0	1635398617.4348	<id:c23>	<id:o23>	7	1	NA
13rnp8g5jqvf13q9b5ibd1hvi0	1635398631.3639	<id:c20>	<id:o20>	2	2	NA
7jbq04nfo4kna78e0melnq3qg0	1635493861.9087	<id:c20>	<id:o20>	6	2	Lo que menos
7jbq04nfo4kna78e0melnq3qg0	1635494154.3385	<id:c13>	<id:o13>	7	2	NA
7jbq04nfo4kna78e0melnq3qg0	1635494199.3918	<id:c14>	<id:o14>	5	2	Tanto… cuanto
7jbq04nfo4kna78e0melnq3qg0	1635494244.9082	<id:c18>	<id:o18>	6	2	El que mejor
7jbq04nfo4kna78e0melnq3qg0	1635494370.4462	<id:c15>	<id:o15>	6	2	Cuanto más se acerca
7jbq04nfo4kna78e0melnq3qg0	1635494461.7112	<id:c19>	<id:o19>	7	1	NA
7jbq04nfo4kna78e0melnq3qg0	1635494520.475	<id:c16>	<id:o16>	5	2	Usaría mejor que o peor que.
7jbq04nfo4kna78e0melnq3qg0	1635494584.6601	<id:c24>	<id:o24>	4	2	Es el peor defecto de las personas de habla catalana
7jbq04nfo4kna78e0melnq3qg0	1635494664.8051	<id:c23>	<id:o23>	6	2	NA
7jbq04nfo4kna78e0melnq3qg0	1635494742.206	<id:c22>	<id:o22>	4	2	Tratar de o intentar hacer
7jbq04nfo4kna78e0melnq3qg0	1635494887.8876	<id:c17>	<id:o17>	6	2	Consecuencias vs. situación 
7jbq04nfo4kna78e0melnq3qg0	1635494937.715	<id:c21>	<id:o21>	6	2	Colaborar con
73bnvnd2s37aq8f53sas2e9ti5	1635508564.2789	<id:c21>	<id:o21>	7	1	NA
73bnvnd2s37aq8f53sas2e9ti5	1635508608.7246	<id:c22>	<id:o22>	3	2	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápidamente posible.
73bnvnd2s37aq8f53sas2e9ti5	1635508633.6494	<id:c24>	<id:o24>	4	2	Lo que tú necesitas es alguien que te haga reír y te trate bien.
73bnvnd2s37aq8f53sas2e9ti5	1635508675.5248	<id:c20>	<id:o20>	5	3	Cuando tu hijo tiene un problema de salud, el dinero es lo que menos te importa.
73bnvnd2s37aq8f53sas2e9ti5	1635508723.5845	<id:c17>	<id:o17>	7	1	NA
73bnvnd2s37aq8f53sas2e9ti5	1635508798.3186	<id:c15>	<id:o15>	5	2	Cuanto más se acerca un programa al prime time, más tiende a cruzar la línea roja del infoespectáculo.
73bnvnd2s37aq8f53sas2e9ti5	1635508815.3706	<id:c23>	<id:o23>	7	1	NA
73bnvnd2s37aq8f53sas2e9ti5	1635508851.2457	<id:c16>	<id:o16>	6	3	Cuanto peor le van las cosas al Madrid, mejor le van al Atlético.
73bnvnd2s37aq8f53sas2e9ti5	1635508884.3032	<id:c18>	<id:o18>	4	3	Mi abuelo es el que mejor puede explicarte cómo se hacía antiguamente.
73bnvnd2s37aq8f53sas2e9ti5	1635508905.8355	<id:c19>	<id:o19>	7	1	NA
73bnvnd2s37aq8f53sas2e9ti5	1635509001.7126	<id:c14>	<id:o14>	5	3	NA
73bnvnd2s37aq8f53sas2e9ti5	1635509017.0361	<id:c13>	<id:o13>	7	1	NA
diluit6shkdaoq5gedc3naaun6	1636026234.6018	<id:c21>	<id:o21>	7	1	NA
diluit6shkdaoq5gedc3naaun6	1636026241.9305	<id:c24>	<id:o24>	7	1	NA
diluit6shkdaoq5gedc3naaun6	1636026255.9383	<id:c15>	<id:o15>	3	2	NA
diluit6shkdaoq5gedc3naaun6	1636026265.1495	<id:c16>	<id:o16>	7	1	NA
diluit6shkdaoq5gedc3naaun6	1636026274.0206	<id:c13>	<id:o13>	7	1	NA
diluit6shkdaoq5gedc3naaun6	1636026283.908	<id:c18>	<id:o18>	1	3	NA
diluit6shkdaoq5gedc3naaun6	1636026292.8821	<id:c17>	<id:o17>	7	1	NA
diluit6shkdaoq5gedc3naaun6	1636026303.0011	<id:c22>	<id:o22>	1	3	NA
diluit6shkdaoq5gedc3naaun6	1636026309.4812	<id:c20>	<id:o20>	7	1	NA
diluit6shkdaoq5gedc3naaun6	1636026322.0217	<id:c14>	<id:o14>	3	2	NA
diluit6shkdaoq5gedc3naaun6	1636026329.1397	<id:c23>	<id:o23>	7	1	NA
diluit6shkdaoq5gedc3naaun6	1636026357.8974	<id:c19>	<id:o19>	7	1	NA
speptbn5904ctmbhlrjfla61v2	1636058146.7951	<id:c14>	<id:o14>	4	2	Tanto se enfatiza la beligerancia ante Vox, como Vox recupera pulso político
speptbn5904ctmbhlrjfla61v2	1636058269.4237	<id:c15>	<id:o15>	5	2	Cuanto más se acerca un programa al prime time, más tiende a cruzarse la línea roja del infoespectáculo
speptbn5904ctmbhlrjfla61v2	1636058292.2264	<id:c19>	<id:o19>	7	1	NA
speptbn5904ctmbhlrjfla61v2	1636058352.9874	<id:c22>	<id:o22>	4	3	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible 
speptbn5904ctmbhlrjfla61v2	1636058426.2858	<id:c18>	<id:o18>	5	3	Mi abuelo es quien puede explicarte mejor cómo se hacía antiguamente 
speptbn5904ctmbhlrjfla61v2	1636058512.5542	<id:c16>	<id:o16>	6	2	Cuanto peor le van las cosas al Madrid, mejor le van al  Atlético
speptbn5904ctmbhlrjfla61v2	1636058525.7058	<id:c24>	<id:o24>	7	1	NA
speptbn5904ctmbhlrjfla61v2	1636058540.8021	<id:c21>	<id:o21>	7	1	NA
speptbn5904ctmbhlrjfla61v2	1636058557.4996	<id:c13>	<id:o13>	7	1	NA
speptbn5904ctmbhlrjfla61v2	1636058574.0799	<id:c17>	<id:o17>	7	1	NA
speptbn5904ctmbhlrjfla61v2	1636058586.1898	<id:c23>	<id:o23>	7	1	NA
