id	time	ID_c	ID_o	natural	familiar	alternativa
h8s3sofnr3qvjj6cttagfi6ot7	1636924233.367	<id:c7>	<id:o7>	2	3	En cuanto a las ayudas, está claro que el que no tiene recursos es el que más las necesita.
h8s3sofnr3qvjj6cttagfi6ot7	1636924272.2634	<id:c5>	<id:o5>	1	3	De la situación del volcán, lo que más nos preocupa son las personas
h8s3sofnr3qvjj6cttagfi6ot7	1636924301.3354	<id:c11>	<id:o11>	4	2	Estoy deseando verle la carita dentro de unas semanas y saber que está sana.
h8s3sofnr3qvjj6cttagfi6ot7	1636924316.3144	<id:c8>	<id:o8>	7	1	NA
2qude73v8rhplbbk9ai4b3qgb6	1636924963.2508	<id:c6>	<id:o6>	6	2	NA
2qude73v8rhplbbk9ai4b3qgb6	1636925005.7818	<id:c25>	<id:o25>	3	4	NA
2qude73v8rhplbbk9ai4b3qgb6	1636925017.5362	<id:c5>	<id:o5>	7	1	NA
udd35u3uffeldthrjq090rhnl1	1636925028.1102	<id:c7>	<id:o7>	4	3	NA
2qude73v8rhplbbk9ai4b3qgb6	1636925030.9446	<id:c10>	<id:o10>	4	3	NA
2qude73v8rhplbbk9ai4b3qgb6	1636925041.4431	<id:c9>	<id:o9>	4	3	NA
udd35u3uffeldthrjq090rhnl1	1636925041.8754	<id:c9>	<id:o9>	3	2	NA
2qude73v8rhplbbk9ai4b3qgb6	1636925053.9332	<id:c7>	<id:o7>	6	2	NA
2qude73v8rhplbbk9ai4b3qgb6	1636925062.0199	<id:c12>	<id:o12>	7	1	NA
udd35u3uffeldthrjq090rhnl1	1636925072.3848	<id:c25>	<id:o25>	1	4	NA
2qude73v8rhplbbk9ai4b3qgb6	1636925072.9445	<id:c11>	<id:o11>	4	3	NA
2qude73v8rhplbbk9ai4b3qgb6	1636925080.9513	<id:c8>	<id:o8>	7	1	NA
udd35u3uffeldthrjq090rhnl1	1636925092.984	<id:c6>	<id:o6>	6	1	NA
udd35u3uffeldthrjq090rhnl1	1636925107.943	<id:c5>	<id:o5>	3	2	NA
udd35u3uffeldthrjq090rhnl1	1636925120.2493	<id:c12>	<id:o12>	6	1	NA
udd35u3uffeldthrjq090rhnl1	1636925133.2702	<id:c8>	<id:o8>	5	1	NA
udd35u3uffeldthrjq090rhnl1	1636925146.8193	<id:c11>	<id:o11>	3	2	NA
udd35u3uffeldthrjq090rhnl1	1636925222.3929	<id:c10>	<id:o10>	2	2	NA
3bjppi30mofuc2h1ion98droj7	1636926772.5898	<id:c25>	<id:o25>	2	4	Vox recupera el pulso político cuando se habla de su propia beligerancia
3bjppi30mofuc2h1ion98droj7	1636926783.2104	<id:c5>	<id:o5>	6	1	NA
3bjppi30mofuc2h1ion98droj7	1636926790.6619	<id:c8>	<id:o8>	7	1	NA
3bjppi30mofuc2h1ion98droj7	1636926803.1087	<id:c7>	<id:o7>	7	1	NA
3bjppi30mofuc2h1ion98droj7	1636926843.8326	<id:c9>	<id:o9>	5	3	 Por todos estos motivos, he decidido colaborar en esta iniciativa.
3bjppi30mofuc2h1ion98droj7	1636926850.4581	<id:c12>	<id:o12>	7	1	NA
3bjppi30mofuc2h1ion98droj7	1636926860.269	<id:c6>	<id:o6>	7	1	NA
3bjppi30mofuc2h1ion98droj7	1636926882.0811	<id:c10>	<id:o10>	5	3	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible
3bjppi30mofuc2h1ion98droj7	1636926927.5819	<id:c11>	<id:o11>	5	3	Estoy deseando verle la carita dentro de unas semanas y saber que está sana.
avpukgcmhps6shhoi4e3fl5v06	1636952989.3128	<id:c7>	<id:o7>	7	1	NA
avpukgcmhps6shhoi4e3fl5v06	1636953023.3006	<id:c11>	<id:o11>	5	2	Estoy deseando verle la carita dentro de unas semanas y saber que está sana
avpukgcmhps6shhoi4e3fl5v06	1636953032.0109	<id:c12>	<id:o12>	7	1	NA
avpukgcmhps6shhoi4e3fl5v06	1636953044.711	<id:c8>	<id:o8>	7	1	NA
avpukgcmhps6shhoi4e3fl5v06	1636953060.2715	<id:c5>	<id:o5>	7	1	NA
avpukgcmhps6shhoi4e3fl5v06	1636953096.0065	<id:c9>	<id:o9>	5	2	Por todos estos motivos, he decidido colaborar en esta iniciativa 
avpukgcmhps6shhoi4e3fl5v06	1636953107.9991	<id:c25>	<id:o25>	7	1	NA
avpukgcmhps6shhoi4e3fl5v06	1636953114.9524	<id:c6>	<id:o6>	7	1	NA
avpukgcmhps6shhoi4e3fl5v06	1636953147.2721	<id:c10>	<id:o10>	5	2	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible
snasr1cnp215q9l8ik9btr4lq4	1636969194.2947	<id:c10>	<id:o10>	7	2	Sin “de”
snasr1cnp215q9l8ik9btr4lq4	1636969209.356	<id:c5>	<id:o5>	7	1	NA
snasr1cnp215q9l8ik9btr4lq4	1636969246.32	<id:c9>	<id:o9>	7	2	Eliminar el “de”
snasr1cnp215q9l8ik9btr4lq4	1636969260.3511	<id:c8>	<id:o8>	7	1	NA
snasr1cnp215q9l8ik9btr4lq4	1636969279.3517	<id:c6>	<id:o6>	7	1	NA
snasr1cnp215q9l8ik9btr4lq4	1636969310.1167	<id:c7>	<id:o7>	5	2	Es el que más los necesita
snasr1cnp215q9l8ik9btr4lq4	1636969322.7061	<id:c12>	<id:o12>	7	1	NA
snasr1cnp215q9l8ik9btr4lq4	1636969339.2861	<id:c11>	<id:o11>	7	1	NA
snasr1cnp215q9l8ik9btr4lq4	1636969375.2376	<id:c25>	<id:o25>	5	3	NA
9ui103kpdqi2lle1u0q0b5cm61	1636969824.2803	<id:c11>	<id:o11>	1	3	Estoy deseando verle la carita dentro de unas semanas y saber que está sana.
9ui103kpdqi2lle1u0q0b5cm61	1636969858.4949	<id:c9>	<id:o9>	1	2	Por todos estos motivos, he decidido colaborar en esta iniciativa.
2aqconseng36dq8ssg4hpjqm06	1636973661.0499	<id:c5>	<id:o5>	2	3	... lo que más nos preocupa...
2aqconseng36dq8ssg4hpjqm06	1636973709.4239	<id:c11>	<id:o11>	3	2	Estoy deseando verle la carita...
2aqconseng36dq8ssg4hpjqm06	1636973726.4619	<id:c12>	<id:o12>	7	1	NA
2aqconseng36dq8ssg4hpjqm06	1636973739.4685	<id:c8>	<id:o8>	7	1	NA
2aqconseng36dq8ssg4hpjqm06	1636973768.2383	<id:c9>	<id:o9>	3	2	... he decidido colaborar...
2aqconseng36dq8ssg4hpjqm06	1636973823.8421	<id:c7>	<id:o7>	2	3	... es el que más / quien más las necesita
2aqconseng36dq8ssg4hpjqm06	1636973870.3688	<id:c6>	<id:o6>	7	2	Mi abuelo es quien...
2aqconseng36dq8ssg4hpjqm06	1636973945.4972	<id:c25>	<id:o25>	1	4	NA
2aqconseng36dq8ssg4hpjqm06	1636974044.0746	<id:c10>	<id:o10>	6	2	... lo más rápidamente posible
2h6iiuij3o1jmud1k2s36474i4	1636974947.165	<id:c11>	<id:o11>	3	2	NA
2h6iiuij3o1jmud1k2s36474i4	1636974962.0519	<id:c5>	<id:o5>	2	2	NA
2h6iiuij3o1jmud1k2s36474i4	1636974976.0582	<id:c6>	<id:o6>	3	1	NA
2h6iiuij3o1jmud1k2s36474i4	1636974994.119	<id:c7>	<id:o7>	5	1	NA
2h6iiuij3o1jmud1k2s36474i4	1636975012.7552	<id:c8>	<id:o8>	3	1	NA
2h6iiuij3o1jmud1k2s36474i4	1636975023.6467	<id:c10>	<id:o10>	2	2	NA
2h6iiuij3o1jmud1k2s36474i4	1636975035.343	<id:c25>	<id:o25>	2	3	NA
2h6iiuij3o1jmud1k2s36474i4	1636975044.4419	<id:c9>	<id:o9>	2	2	NA
2h6iiuij3o1jmud1k2s36474i4	1636975052.9618	<id:c12>	<id:o12>	4	1	NA
9ui103kpdqi2lle1u0q0b5cm61	1636977202.844	<id:c6>	<id:o6>	7	1	NA
9ui103kpdqi2lle1u0q0b5cm61	1636977213.6678	<id:c8>	<id:o8>	7	1	NA
9ui103kpdqi2lle1u0q0b5cm61	1636977222.1751	<id:c12>	<id:o12>	7	1	NA
9ui103kpdqi2lle1u0q0b5cm61	1636977251.0061	<id:c25>	<id:o25>	1	4	¿? No entiendo la frase.
9ui103kpdqi2lle1u0q0b5cm61	1636977301.1058	<id:c5>	<id:o5>	1	3	De la situación del volcán, lo que más nos preocupa son las personas.
9ui103kpdqi2lle1u0q0b5cm61	1636977310.1043	<id:c7>	<id:o7>	7	1	NA
9ui103kpdqi2lle1u0q0b5cm61	1636977343.1889	<id:c10>	<id:o10>	1	3	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible.
e5ujpp8gmgen09ss17h5qq4tr5	1636990683.229	<id:c9>	<id:o9>	5	2	NA
e5ujpp8gmgen09ss17h5qq4tr5	1636990838.3091	<id:c6>	<id:o6>	6	3	NA
e5ujpp8gmgen09ss17h5qq4tr5	1636991220.348	<id:c25>	<id:o25>	2	4	NA
e5ujpp8gmgen09ss17h5qq4tr5	1636991548.5975	<id:c8>	<id:o8>	7	1	NA
e5ujpp8gmgen09ss17h5qq4tr5	1636991598.9908	<id:c5>	<id:o5>	2	3	NA
e5ujpp8gmgen09ss17h5qq4tr5	1636991700.1182	<id:c7>	<id:o7>	7	1	NA
e5ujpp8gmgen09ss17h5qq4tr5	1636991722.1308	<id:c12>	<id:o12>	7	2	NA
e5ujpp8gmgen09ss17h5qq4tr5	1636991764.3891	<id:c10>	<id:o10>	5	3	NA
e5ujpp8gmgen09ss17h5qq4tr5	1636991823.2236	<id:c11>	<id:o11>	6	2	NA
j2c6aeb0jp5uesa1i00clncrs3	1637005736.1093	<id:c10>	<id:o10>	7	2	Por supuesto que intentaremos hacer el trabajo lo más rápido posible
j2c6aeb0jp5uesa1i00clncrs3	1637005759.6582	<id:c6>	<id:o6>	7	1	NA
j2c6aeb0jp5uesa1i00clncrs3	1637005831.4593	<id:c25>	<id:o25>	2	3	Cuanto mayor es la beligerancia contra Vox, más avanza
j2c6aeb0jp5uesa1i00clncrs3	1637005844.913	<id:c12>	<id:o12>	7	1	NA
j2c6aeb0jp5uesa1i00clncrs3	1637005922.7657	<id:c8>	<id:o8>	7	2	Si tu hijo tiene un problema de salud, lo de menos es el dinero
j2c6aeb0jp5uesa1i00clncrs3	1637005999.906	<id:c5>	<id:o5>	5	3	Estamos preocupados por las personas por el estado del volcán
j2c6aeb0jp5uesa1i00clncrs3	1637006061.2663	<id:c7>	<id:o7>	6	2	Las ayudas son importantes para los que se han quedado sin recursos
j2c6aeb0jp5uesa1i00clncrs3	1637006079.2218	<id:c11>	<id:o11>	6	2	NA
j2c6aeb0jp5uesa1i00clncrs3	1637006098.8664	<id:c9>	<id:o9>	6	2	NA
1esvpb014esl9co1cns94dcpg1	1637084102.0304	<id:c5>	<id:o5>	6	2	Lo más que nos preocupa de la situación del volcán son las personas.
1esvpb014esl9co1cns94dcpg1	1637084111.5203	<id:c12>	<id:o12>	7	1	NA
1esvpb014esl9co1cns94dcpg1	1637084135.9174	<id:c11>	<id:o11>	7	2	Estoy deseando verle la carita dentro de unas semanas y saber que está sana.
1esvpb014esl9co1cns94dcpg1	1637084158.1406	<id:c9>	<id:o9>	7	2	Por todos estos motivos, he decidido colaborar en esta iniciativa.
1esvpb014esl9co1cns94dcpg1	1637084172.4035	<id:c6>	<id:o6>	7	1	NA
1esvpb014esl9co1cns94dcpg1	1637084203.2144	<id:c25>	<id:o25>	6	2	NA
1esvpb014esl9co1cns94dcpg1	1637084241.3506	<id:c8>	<id:o8>	7	1	Cuando tu hijo tiene un problema de salud, el dinero es lo que menos importa. 
1esvpb014esl9co1cns94dcpg1	1637084342.583	<id:c7>	<id:o7>	7	1	NA
1esvpb014esl9co1cns94dcpg1	1637084368.6338	<id:c10>	<id:o10>	6	2	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible. 
h21oadqqkh65911dgeah0d1466	1638628891.4152	<id:c5>	<id:o5>	6	1	NA
h21oadqqkh65911dgeah0d1466	1638628925.2287	<id:c10>	<id:o10>	5	2	Por supuesto, vamos a intentar hacer [...]
h21oadqqkh65911dgeah0d1466	1638628947.731	<id:c25>	<id:o25>	2	4	NA
h21oadqqkh65911dgeah0d1466	1638628993.5957	<id:c7>	<id:o7>	7	1	En cuanto a las ayudas, está claro que quien no tiene recursos es quien más las necesita
h21oadqqkh65911dgeah0d1466	1638629025.3601	<id:c9>	<id:o9>	5	2	Por todos estos motivos, he decidido colaborar en esta iniciativa
h21oadqqkh65911dgeah0d1466	1638629061.7956	<id:c12>	<id:o12>	7	1	[...] es a alguien [...]
h21oadqqkh65911dgeah0d1466	1638629079.5794	<id:c8>	<id:o8>	7	1	NA
h21oadqqkh65911dgeah0d1466	1638629116.9909	<id:c6>	<id:o6>	6	1	Mi abuelo es quien mejor te puede explicar cómo se hacía antiguamente
h21oadqqkh65911dgeah0d1466	1638629146.7695	<id:c11>	<id:o11>	5	2	Estoy deseando verle [...]
ionko4cjmcnbj5o17n29vgbah6	1636884339.4535	<id:c26>	<id:o26>	4	3	NA
ionko4cjmcnbj5o17n29vgbah6	1636884349.9309	<id:c21>	<id:o21>	7	1	NA
ionko4cjmcnbj5o17n29vgbah6	1636884358.9144	<id:c20>	<id:o20>	7	1	NA
ionko4cjmcnbj5o17n29vgbah6	1636884365.0706	<id:c23>	<id:o23>	7	1	NA
ionko4cjmcnbj5o17n29vgbah6	1636884375.755	<id:c18>	<id:o18>	7	1	NA
ionko4cjmcnbj5o17n29vgbah6	1636884382.0608	<id:c24>	<id:o24>	7	1	NA
ionko4cjmcnbj5o17n29vgbah6	1636884392.5489	<id:c22>	<id:o22>	4	2	NA
ionko4cjmcnbj5o17n29vgbah6	1636884404.2057	<id:c17>	<id:o17>	7	1	NA
ionko4cjmcnbj5o17n29vgbah6	1636884412.6448	<id:c19>	<id:o19>	7	1	NA
3apo10i6ghbsm9vg3tkdu0ert3	1636884724.6848	<id:c23>	<id:o23>	7	2	NA
3apo10i6ghbsm9vg3tkdu0ert3	1636884766.4444	<id:c24>	<id:o24>	6	2	NA
3apo10i6ghbsm9vg3tkdu0ert3	1636884807.2757	<id:c20>	<id:o20>	5	2	Cuando tu hijo tiene un problema de salud, el dinero es lo que menos te importa.
3apo10i6ghbsm9vg3tkdu0ert3	1636884843.5016	<id:c26>	<id:o26>	7	2	NA
3apo10i6ghbsm9vg3tkdu0ert3	1636884878.4654	<id:c22>	<id:o22>	6	2	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible.
3apo10i6ghbsm9vg3tkdu0ert3	1636884932.2379	<id:c18>	<id:o18>	5	2	Mi abuelo es el que mejor puede explicarte cómo se hacía antiguamente.
3apo10i6ghbsm9vg3tkdu0ert3	1636885011.0532	<id:c19>	<id:o19>	6	2	En cuanto a las ayudas, está claro que quien no tiene recursos es el que más las necesita.
3apo10i6ghbsm9vg3tkdu0ert3	1636885039.7883	<id:c21>	<id:o21>	7	1	NA
3apo10i6ghbsm9vg3tkdu0ert3	1636885080.3964	<id:c17>	<id:o17>	7	1	NA
9f440hclblmpn5r4h6ucv69av0	1636885422.8529	<id:c23>	<id:o23>	5	1	NA
9f440hclblmpn5r4h6ucv69av0	1636885489.924	<id:c24>	<id:o24>	3	3	Lo que tú necesitas es alguien que te haga reír y te trate bien
9f440hclblmpn5r4h6ucv69av0	1636885538.0787	<id:c18>	<id:o18>	2	3	Mi abuelo es el que mejor puede explicarte cómo se hacía antiguamente
9f440hclblmpn5r4h6ucv69av0	1636885566.7453	<id:c17>	<id:o17>	6	1	NA
9f440hclblmpn5r4h6ucv69av0	1636885588.8316	<id:c21>	<id:o21>	6	1	NA
9f440hclblmpn5r4h6ucv69av0	1636885633.5871	<id:c22>	<id:o22>	3	3	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible
9f440hclblmpn5r4h6ucv69av0	1636885726.078	<id:c26>	<id:o26>	6	2	Cuando más se acerca un programa al prime time, más se tiende a cruzar la línea roja del infoespectáculo
9f440hclblmpn5r4h6ucv69av0	1636885769.7818	<id:c20>	<id:o20>	3	3	Cuando tu hijo tiene un problema de salud, el dinero es lo que menos te importa
9f440hclblmpn5r4h6ucv69av0	1636885825.9199	<id:c19>	<id:o19>	5	1	En cuanto a las ayudas, está claro que quien más las necesita es el que no tiene recursos
70gq8r4i1dfk3ke0rpt340lsf1	1636886174.8646	<id:c26>	<id:o26>	7	1	NA
70gq8r4i1dfk3ke0rpt340lsf1	1636886209.2893	<id:c22>	<id:o22>	7	3	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible
70gq8r4i1dfk3ke0rpt340lsf1	1636886218.3841	<id:c21>	<id:o21>	7	1	NA
70gq8r4i1dfk3ke0rpt340lsf1	1636886250.0164	<id:c18>	<id:o18>	7	2	Mi abuelo es el que mejor puede explicarte cómo se hacía antiguamente
70gq8r4i1dfk3ke0rpt340lsf1	1636886269.676	<id:c24>	<id:o24>	7	2	Lo que tú necesitas es alguien que te haga reír y te trate bien
70gq8r4i1dfk3ke0rpt340lsf1	1636886297.1291	<id:c20>	<id:o20>	7	2	Cuando tu hijo tiene un problema de salud, el dinero es lo que menos te importa
70gq8r4i1dfk3ke0rpt340lsf1	1636886308.1743	<id:c23>	<id:o23>	7	1	NA
70gq8r4i1dfk3ke0rpt340lsf1	1636886321.857	<id:c19>	<id:o19>	7	1	NA
70gq8r4i1dfk3ke0rpt340lsf1	1636886332.2885	<id:c17>	<id:o17>	7	1	NA
rfuj0sogv2r47cdjjcuu3faev5	1636886411.7156	<id:c20>	<id:o20>	7	1	NA
rfuj0sogv2r47cdjjcuu3faev5	1636886423.1679	<id:c17>	<id:o17>	7	1	NA
rfuj0sogv2r47cdjjcuu3faev5	1636886493.417	<id:c24>	<id:o24>	3	3	Lo que tú necesitas es alguien que te haga reír y te trate bien.
gus1ok2ofhtp8lfbgtgv09biu3	1636886682.8536	<id:c19>	<id:o19>	7	1	NA
gus1ok2ofhtp8lfbgtgv09biu3	1636886692.8308	<id:c23>	<id:o23>	7	1	NA
gus1ok2ofhtp8lfbgtgv09biu3	1636886702.7264	<id:c22>	<id:o22>	7	1	NA
gus1ok2ofhtp8lfbgtgv09biu3	1636886713.9939	<id:c24>	<id:o24>	6	2	NA
gus1ok2ofhtp8lfbgtgv09biu3	1636886743.1137	<id:c18>	<id:o18>	5	3	Mi abuelo es el mejor para puede explicarte cómo se hacía antiguamente.
gus1ok2ofhtp8lfbgtgv09biu3	1636886750.6055	<id:c21>	<id:o21>	7	1	NA
gus1ok2ofhtp8lfbgtgv09biu3	1636886759.918	<id:c20>	<id:o20>	7	1	NA
gus1ok2ofhtp8lfbgtgv09biu3	1636886768.5266	<id:c17>	<id:o17>	7	1	NA
gus1ok2ofhtp8lfbgtgv09biu3	1636886777.7297	<id:c26>	<id:o26>	7	1	NA
rfuj0sogv2r47cdjjcuu3faev5	1636886817.0268	<id:c21>	<id:o21>	7	1	NA
rfuj0sogv2r47cdjjcuu3faev5	1636886829.6859	<id:c26>	<id:o26>	7	1	NA
rfuj0sogv2r47cdjjcuu3faev5	1636886897.411	<id:c22>	<id:o22>	3	2	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible.
rfuj0sogv2r47cdjjcuu3faev5	1636886960.7029	<id:c19>	<id:o19>	7	1	NA
rfuj0sogv2r47cdjjcuu3faev5	1636886973.4254	<id:c18>	<id:o18>	7	1	NA
rfuj0sogv2r47cdjjcuu3faev5	1636886983.9736	<id:c23>	<id:o23>	7	1	NA
3ccdri74n6qivt830nqnl3b7m4	1636887156.7995	<id:c21>	<id:o21>	7	1	NA
3ccdri74n6qivt830nqnl3b7m4	1636887174.2885	<id:c17>	<id:o17>	7	1	NA
3ccdri74n6qivt830nqnl3b7m4	1636887195.8247	<id:c23>	<id:o23>	7	1	NA
3ccdri74n6qivt830nqnl3b7m4	1636887223.8983	<id:c26>	<id:o26>	7	1	NA
3ccdri74n6qivt830nqnl3b7m4	1636887271.4696	<id:c22>	<id:o22>	2	3	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible.
3ccdri74n6qivt830nqnl3b7m4	1636887292.4863	<id:c19>	<id:o19>	7	1	NA
3ccdri74n6qivt830nqnl3b7m4	1636887329.497	<id:c24>	<id:o24>	2	2	Lo que tú necesitas es alguien que te haga reír y te trate bien.
3ccdri74n6qivt830nqnl3b7m4	1636887369.5162	<id:c18>	<id:o18>	6	1	Mi abuelo es quien mejor puede explicarte cómo se hacía antiguamente.
3ccdri74n6qivt830nqnl3b7m4	1636887411.0543	<id:c20>	<id:o20>	5	2	Cuando tu hijo tiene un problema de salud, el dinero es lo que menos te importa.
cs4dpgpmkdkk4pjnc73ekd6nr0	1636889012.1696	<id:c23>	<id:o23>	7	1	NA
cs4dpgpmkdkk4pjnc73ekd6nr0	1636889061.2519	<id:c22>	<id:o22>	1	3	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible.
cs4dpgpmkdkk4pjnc73ekd6nr0	1636889076.3308	<id:c19>	<id:o19>	7	1	NA
cs4dpgpmkdkk4pjnc73ekd6nr0	1636889117.8764	<id:c24>	<id:o24>	1	3	Lo que tú necesitas es a alguien que te haga reír y te trate bien.
cs4dpgpmkdkk4pjnc73ekd6nr0	1636889131.8711	<id:c17>	<id:o17>	7	1	NA
cs4dpgpmkdkk4pjnc73ekd6nr0	1636889160.7853	<id:c26>	<id:o26>	7	1	NA
cs4dpgpmkdkk4pjnc73ekd6nr0	1636889180.6148	<id:c21>	<id:o21>	7	1	NA
cs4dpgpmkdkk4pjnc73ekd6nr0	1636889237.981	<id:c18>	<id:o18>	3	2	Mi abuelo es quien mejor puede explicarte cómo se hacía antiguamente.
cs4dpgpmkdkk4pjnc73ekd6nr0	1636889254.1746	<id:c20>	<id:o20>	7	1	NA
q98finrgu5hthm4bnvcsvlln22	1636890935.5178	<id:c26>	<id:o26>	7	1	NA
q98finrgu5hthm4bnvcsvlln22	1636890945.2145	<id:c22>	<id:o22>	7	1	NA
q98finrgu5hthm4bnvcsvlln22	1636890959.4187	<id:c19>	<id:o19>	7	1	NA
q98finrgu5hthm4bnvcsvlln22	1636890970.6862	<id:c20>	<id:o20>	7	1	NA
q98finrgu5hthm4bnvcsvlln22	1636891029.0739	<id:c18>	<id:o18>	5	3	Mi abuelo es el que mejor puede explicarte cómo se hacía antiguamente
q98finrgu5hthm4bnvcsvlln22	1636891040.1999	<id:c17>	<id:o17>	7	1	NA
q98finrgu5hthm4bnvcsvlln22	1636891052.8898	<id:c23>	<id:o23>	7	1	NA
q98finrgu5hthm4bnvcsvlln22	1636891065.4585	<id:c24>	<id:o24>	7	1	NA
q98finrgu5hthm4bnvcsvlln22	1636891073.0046	<id:c21>	<id:o21>	7	1	NA
s5pbkds4d32fn9ilcvkbkf9ij7	1636892116.9119	<id:c17>	<id:o17>	5	2	NA
s5pbkds4d32fn9ilcvkbkf9ij7	1636892130.7949	<id:c23>	<id:o23>	5	2	NA
s5pbkds4d32fn9ilcvkbkf9ij7	1636892151.8621	<id:c20>	<id:o20>	4	3	NA
s5pbkds4d32fn9ilcvkbkf9ij7	1636892163.4709	<id:c24>	<id:o24>	2	3	NA
s5pbkds4d32fn9ilcvkbkf9ij7	1636892185.7683	<id:c21>	<id:o21>	6	2	NA
s5pbkds4d32fn9ilcvkbkf9ij7	1636892206.2412	<id:c18>	<id:o18>	7	1	NA
s5pbkds4d32fn9ilcvkbkf9ij7	1636892228.3566	<id:c22>	<id:o22>	2	2	NA
s5pbkds4d32fn9ilcvkbkf9ij7	1636892258.5804	<id:c19>	<id:o19>	6	2	NA
s5pbkds4d32fn9ilcvkbkf9ij7	1636892284.4919	<id:c26>	<id:o26>	6	2	NA
fqs4ffllcqfjiutdv84tvknpf7	1636895505.5759	<id:c18>	<id:o18>	1	3	… es el que mejor…
fqs4ffllcqfjiutdv84tvknpf7	1636895573.567	<id:c21>	<id:o21>	7	2	…colaborar con esta…
fqs4ffllcqfjiutdv84tvknpf7	1636895611.0488	<id:c24>	<id:o24>	7	1	NA
fqs4ffllcqfjiutdv84tvknpf7	1636895705.777	<id:c19>	<id:o19>	6	1	…los que más las necesitan son los que tienen menos recursos.
fqs4ffllcqfjiutdv84tvknpf7	1636895763.2188	<id:c20>	<id:o20>	4	2	… es lo que menos te importa.
fqs4ffllcqfjiutdv84tvknpf7	1636895800.1884	<id:c23>	<id:o23>	7	1	NA
fqs4ffllcqfjiutdv84tvknpf7	1636895836.9753	<id:c22>	<id:o22>	6	2	…intentar hacer…
fqs4ffllcqfjiutdv84tvknpf7	1636895904.8256	<id:c17>	<id:o17>	6	2	Ante la situación,…
fqs4ffllcqfjiutdv84tvknpf7	1636895947.954	<id:c26>	<id:o26>	7	1	NA
qav7jpbkn1sb61m4ab0e1c1m84	1636897224.0548	<id:c26>	<id:o26>	6	1	NA
qav7jpbkn1sb61m4ab0e1c1m84	1636897239.4976	<id:c19>	<id:o19>	7	1	NA
qav7jpbkn1sb61m4ab0e1c1m84	1636897270.2501	<id:c24>	<id:o24>	1	2	...haga reír...
qav7jpbkn1sb61m4ab0e1c1m84	1636897321.7393	<id:c17>	<id:o17>	3	2	Respecto a la situación del volcán...
qav7jpbkn1sb61m4ab0e1c1m84	1636897353.2732	<id:c22>	<id:o22>	1	2	...intentar hacer...
qav7jpbkn1sb61m4ab0e1c1m84	1636897371.3096	<id:c23>	<id:o23>	7	1	NA
qav7jpbkn1sb61m4ab0e1c1m84	1636897404.1564	<id:c20>	<id:o20>	1	3	...el dinero es lo que menos te importa
qav7jpbkn1sb61m4ab0e1c1m84	1636897443.4894	<id:c18>	<id:o18>	1	3	...es el que mejor puede explicarte...
qav7jpbkn1sb61m4ab0e1c1m84	1636897455.2609	<id:c21>	<id:o21>	7	1	NA
2q1bldkcsdrvj4bllk3cn9e7r4	1636899348.1843	<id:c20>	<id:o20>	6	1	Cuando tu hijo tiene un problema de salud, el dinero es lo menos que importa.
2q1bldkcsdrvj4bllk3cn9e7r4	1636899417.2017	<id:c19>	<id:o19>	4	3	En cuanto a la ayuda, está claro que el que no tiene recursos es el que más los necesita.
2q1bldkcsdrvj4bllk3cn9e7r4	1636899448.4876	<id:c17>	<id:o17>	4	3	Sobre la situación del volcán, lo que más nos preocupa son las personas.
2q1bldkcsdrvj4bllk3cn9e7r4	1636899635.1475	<id:c26>	<id:o26>	4	3	Cuanto más se acerca un programa al prime time, más tiende a cruzarse la línea roja del entretenimiento
2q1bldkcsdrvj4bllk3cn9e7r4	1636899659.6085	<id:c24>	<id:o24>	4	3	Lo que tú necesitas es alguien que te haga reír y te trate bien
2q1bldkcsdrvj4bllk3cn9e7r4	1636899707.0911	<id:c21>	<id:o21>	6	1	Por todos estos motivos, he decidido colaborar con esta iniciativa.
2q1bldkcsdrvj4bllk3cn9e7r4	1636899769.3072	<id:c18>	<id:o18>	5	2	Mi abuelo es el más indicado para explicarte cómo se hacía antiguamente.
2q1bldkcsdrvj4bllk3cn9e7r4	1636899799.7191	<id:c22>	<id:o22>	5	3	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible.
2q1bldkcsdrvj4bllk3cn9e7r4	1636899848.9426	<id:c23>	<id:o23>	6	1	Estoy deseando ver su carita dentro de unas semanas y saber que está bien
qv8ua7823p2nqs86vdv8e6c3v4	1636901350.9594	<id:c23>	<id:o23>	7	1	NA
qv8ua7823p2nqs86vdv8e6c3v4	1636901409.8852	<id:c18>	<id:o18>	6	2	Mi abuelo es el mejor para explicarte cómo se hacía antiguamente
qv8ua7823p2nqs86vdv8e6c3v4	1636901468.0709	<id:c22>	<id:o22>	3	3	(...) a intentar hacer nuestro trabajo (...)
qv8ua7823p2nqs86vdv8e6c3v4	1636901486.0814	<id:c17>	<id:o17>	6	1	NA
